event_label,users,total_events,unique_events
carbon data Chicago,1,1,1
nabos,1,1,1
10.18739/A2PK3C,1,1,1
Landslide,1,1,1
elchin,1,2,1
1915 to 2018,1,1,1
10.18739/A2CK4Z,1,1,1
arctic-data.14652.1,1,1,1
doi:10.18739/A22V8F,1,2,2
https://data-dev.ess-dive.lbl.gov/#view/10.3334/CDIAC/atg.016,1,1,1
sevanto,1,1,1
Gilmore,1,1,1
petrenko,1,1,1
10 to 2018,1,1,1
doi:10.18739/A27C51,1,1,1
Feng Sheng Hu,1,1,1
cement emissions 2016,1,1,1
sonde,1,1,1
doi:10.18739/A26815,1,1,1
siberian boreal,1,2,2
susan,1,1,1
2027 to 2018,1,1,1
rockglacier,1,1,1
leif,1,1,1
Kofinas,1,1,1
arctic shorebird demographics network,1,2,2
2007H,1,2,2
Global CO2,1,1,1
isotope greenland ice,1,1,1
I. Levin,1,1,1
von walden,1,1,1
SWL2015,1,1,1
"Global, regional, and national fossil-fuel CO2 emissions",1,1,1
2009E,1,3,3
kling,1,1,1
10.3334/CDIAC/CLI.NDP002,1,1,1
Historical Carbon Dioxide Record from the Vostok Ice Core,1,2,1
carbon in soil,1,1,1
Craig Tweedie,1,1,1
net,1,1,1
swl13,1,3,2
2011D,1,3,2
permafrost melt,1,1,1
consumption,1,1,1
Fossil fuel emissions,1,1,1
doi:10.18739/A2J80W,1,2,1
1304408,1,1,1
800000,1,1,1
temperratue,1,1,1
arome,1,1,1
Jarvis Glacie,1,1,1
cyclone,1,1,1
1860 to 1899,1,2,2
10.5440/1226245,1,1,1
everglades,1,1,1
Annual Carbon,1,1,1
Long-Term Daily and Monthly Climate Records from Stations Across the Contiguous United States,1,2,2
los angeles,1,1,1
Finstad,1,1,1
Long-Term Daily and Monthly Climate Records from Stations Across the Contiguous United States (U.S.Historical Climatology Network) (NDP-019),1,1,1
Olson,1,1,1
vessel,1,1,1
1988 to 2018,1,1,1
heating degree days,1,1,1
0,1,1,1
lduwig,1,1,1
glacier melting,1,1,1
doi:10.5065/D6KD1W2C,1,1,1
Labrador,1,1,1
1952 to 2018,1,1,1
goyat,1,1,1
ground ice,1,1,1
doi:10.18739/A22274,1,1,1
Zinck,1,1,1
10.18739/A2PP21,1,1,1
10.18739-A2CZ6H,1,1,1
deadhorse,1,1,1
food,1,2,1
Surface Temperature,1,1,1
Sayedi,1,1,1
2015 to 2015,1,2,1
june,1,1,1
Carbon FLUX,1,1,1
global CO2 emissions history,1,1,1
fuel fossile,1,1,1
annual co2 emissions,1,1,1
Katey Anthony,1,1,1
Anthropogenic Carbon Dioxide,1,1,1
urn:uuid:f7f06ec3-7483-400c-ac9e-f0a23d7c8050,1,1,1
romanovsky selawik,1,1,1
1980 to 1986,1,1,1
cl2,1,1,1
N2O,1,2,1
dissolve inorganic carbon,1,1,1
101.18739/a2hc5h,1,1,1
1981 to 1980,1,2,1
combined dataset from PAH,1,1,1
1203831,1,1,1
Tonsils,1,1,1
Selawik Village,1,1,1
NDP50,1,1,1
2017 to 2015,1,1,1
Kielland,1,1,1
Jago River data,1,2,1
2014 pCO2,1,1,1
march,1,3,3
ROGER,1,1,1
devota,1,1,1
"Global Carbon Project: the Global Carbon Budget 2015 (V.1.0., issued Nov. 2015 and V.1.1, issued Dec. 2015)",1,1,1
SENEGAL,1,1,1
John F Resch ET UX,1,1,1
"Global CO2 Emissions from Fossil-Fuel Burning,",1,1,1
Albedo,1,1,1
SUBICE CTD,1,1,1
mahoney,1,1,1
EARTH SCIENCE > ATMOSPHERE > ATMOSPHERIC RADIATION > ULTRAVIOLET RADIATION,1,1,1
coast,1,1,1
Imnavait,1,2,1
Gc-net,1,1,1
2013 to 2022,1,1,1
urn:uuid:e5c4fd54-70a6-416b-8ab7-5b29fa9074e0,1,1,1
US Surface Temperature,1,1,1
delta 13 C,1,1,1
green house gases,1,1,1
victoria,1,1,1
Beaufort shelf,1,1,1
atq,1,1,1
ess-dive-80494d842a9a8b7-20180726T171653526,1,1,1
acoustics,1,3,2
mcconnel,1,1,1
NP,1,2,1
2000-2016,1,1,1
1990 to 2018,1,1,1
adam,1,1,1
voltaic,1,1,1
water pricing,1,1,1
global CO2 emission,1,1,1
production,1,1,1
martin greenland,1,1,1
yenisei,1,1,1
animalia,1,2,1
kolyma,1,1,1
BARROW SNOW DPETH,1,1,1
Environmental Data Center,1,2,1
sergio vargars,1,1,1
urn:uuid:df5b5ce7-037a-4337-a574-a8c0ca64cc4d,1,1,1
future sea ice,1,2,1
"Chlorine, Bromine and Iodine Chemistry in the Arctic",1,1,1
Vostok Ice Core,1,1,1
Collaborative Research: Sustaining and amplifying the ITEX AON through automation and increased interdisciplinarity of observations,1,1,1
Avian,1,1,1
908156,1,1,1
september,1,1,1
1952 to 1952,1,1,1
fettweis,1,1,1
rebecca hewitt,1,1,1
ADOLPH,1,1,1
van den broeke,1,1,1
2008 to 2011,1,1,1
Canadian Archipelago Throughflow Study: ADCP moorings 2007-09,1,1,1
Sumup,1,1,1
interannual variability,1,2,2
Psychrophile,1,2,1
A22W48,1,1,1
Plot,1,1,1
North American glaciers,1,1,1
1999 to 2005,1,1,1
WTD,1,1,1
teleconnections,1,1,1
1203526,1,1,1
Land Cover,1,1,1
erosion,1,1,1
nome_snow,1,1,1
doi:10.18739%2FA23F4KM7K,1,1,1
PERMAFROST METHANE,1,1,1
ULS,1,1,1
esource_map_urn:uuid:b93f5d62-612e-4b89-b2d3-67ffd37d657e,1,1,1
rosemary,1,1,1
holarctic,1,1,1
10.3334/CDIAC/FFE.ANNUALISOMASS.2016,1,1,1
urn:uuid:fef1b322-c0a3-4628-8948-38461e4020b8,1,1,1
mcgovern,1,1,1
Geographical distribution of woody biomass carbon stocks,1,1,1
2059 to 2018,1,1,1
human trafficking,1,1,1
"Site ID: S1 Bog Site name: S1 Bog, Marcell Experimental Forest Description: The site is the 8.1-ha S1 bog, a Picea mariana [black spruce] – Sphagnum spp. ombrotrophic bog forest in northern Minnesota, 40 km north of Grand Rapids, in the USDA Forest Service Marcell Experimental Forest (MEF). The S1 bog was harvested in successive strip cuts in 1969 and 1974 and the cut areas were allowed to naturally regenerate. Stations 1 and 2 are located in a 1974 strip that is characterized by a medium density of 3-5 meter black spruce and larch trees with an open canopy. The area was suitable for siting a monitoring station for representative meteorological conditions on the S1 bog. Station 3 is located in a 1969 harvest strip that is characterized by a higher density of 3-5 meter black spruce and larch trees with a generally closed canopy. Measurements at this station represent conditions in the surrounding stand. Site Photographs are in the attached document",1,2,1
navy,1,1,1
conservation,1,1,1
Karen Krey,1,1,1
model atmospherique regional,1,1,1
whake,1,1,1
Boreal,1,1,1
urn:uuid:6a2a0d6e-35fb-491e-8279-060cfc69a461,1,1,1
pizzolato,1,1,1
clupea pallasii,1,1,1
meteorological,1,2,2
baichtal,1,1,1
victoria hill,1,2,2
CO2 emissions 1750,1,1,1
1840 to 2017,1,1,1
10.18739/2191Z,1,1,1
Seokki,1,1,1
BES,1,2,2
loranty 2016,1,1,1
bottom temperature,1,1,1
doi:10.5065/D6G15Z1J,1,1,1
1860 to 2014,1,1,1
NMVOC,1,1,1
1988 to 1996,1,3,2
24,1,1,1
Greenland Inland Traverse (2010 & 2011): snow pit and core density data,1,1,1
255228,1,1,1
2062 to 2018,1,1,1
greece,1,1,1
Nares Strait HLY03-05GC Holocene Sediment Data,1,1,1
cover,1,1,1
grey whale,1,1,1
Mt. Everest,1,1,1
e91348e5-5b46-4272-9ffa-bcd866e3ad1a,1,1,1
The Canadian Background Air Pollution,1,2,1
Resource Allocation and Allometry of Plant Growth in the Arctic,1,1,1
glacier area,1,2,1
Summit OC,1,1,1
Carbon Dioxide Information Analysis Center,1,1,1
public,1,1,1
world countries ranked by 2015 total fossil-fuel,1,1,1
Sea ice concentration,1,1,1
Mar Greenland,1,2,2
bsierp,1,2,1
fishing,1,1,1
snowball,1,1,1
Manley,1,1,1
oil production,1,1,1
Csank,1,1,1
1506155,1,1,1
NASA GISS Surface Temperature,1,1,1
precipitation and temperature,1,1,1
zooplankton canada basin 2003,1,1,1
CARBON FLUX,1,1,1
additional,1,1,1
thickness,1,1,1
emissions from fossil fuel,1,1,1
exxon,1,1,1
urn:uuid:784cf1f7-4309-4ac9-b655-b06681ea4221,1,1,1
synoptic stream discharge,1,2,1
hare,1,1,1
2010A,1,2,2
arctic chamber,1,1,1
Timling,1,1,1
USSR,1,2,1
No,1,1,1
pula,1,2,2
1800 to 2005,1,3,2
L. Turin Dickman,1,2,1
Gas Emissions Data,1,1,1
O-buoy,1,1,1
10.18739/A2SP06,1,1,1
Ian Lee,1,6,1
permafr,1,1,1
polashenski percolation,1,1,1
CO2 level,1,1,1
cod,1,1,1
10.3334/CDIAC/00060,1,1,1
1981 to 1983,1,1,1
usage,1,1,1
Phyllis J. Stabeno,1,2,2
SPEED,1,1,1
A Method for Continuous 239Pu Determinations in Arctic and Antarctic,1,1,1
Zona,1,1,1
1975 to 2018,1,1,1
WMS,1,2,1
2003 to 2008,1,1,1
Allison,1,1,1
Larch tree recruitment across an experimental burn severity gradient in far northeastern Siberia,1,2,1
Weingartner,1,1,1
whondrs,1,2,2
carbon emmisions,1,1,1
huntington,1,1,1
continuous,1,1,1
Herschel Island,1,1,1
"Baring Head,New Zealand",1,3,2
http://orcid.org/0000-0002-7572-1414,1,1,1
shorebird,1,1,1
in situ,1,2,1
shipping arctic,1,1,1
ECCO2 model,1,1,1
Annual Average,1,1,1
/trends/emis/top2014.tot,1,1,1
Geographical distribution of woody biomass carbon stocks in tropical Africa,1,1,1
cdiac.ornl.gov_8080_xml_cdp_metadata_Lisa_Olsen_FACE_duke_micromet.xml,1,1,1
doi:10.18739/A2C289,1,1,1
2164 to 2018,1,1,1
administrative,1,2,1
microbial+biomass,1,1,1
east river,1,2,2
2003 to 2015,1,1,1
HOURLY TO DAILY,1,1,1
oxygen flux,1,1,1
raindeer,1,1,1
Pangborn,1,1,1
1637459,1,1,1
minnesota,1,1,1
klamath falls water year,1,1,1
NDFF,1,1,1
Cory Beatty,1,2,2
2045 to 2018,1,1,1
Stabeno,1,2,2
1975 to 2017,1,1,1
1980 to 1987,1,1,1
toolik lake,1,1,1
USFWSF15AC00347,1,1,1
1950 to 2014,1,1,1
mercury toolik,1,1,1
doi:10.3334/CDIAC/FACE-MDS/MOD.01,1,2,1
NABOS-II,1,1,1
fetcher,1,1,1
Svein Vagle,1,1,1
2016 to 2011,1,1,1
Dissolved Organic Carbon Concentration of Surface Waters Near Thule AFB,1,1,1
pacific,1,1,1
gis,1,1,1
Arctic Chamber metadata,1,1,1
climo 2012,1,1,1
Salto,1,1,1
whitlock,1,1,1
10.18739/A2SW55,1,1,1
1923 to 2016,1,6,2
doi:10.5065/D6319T0J,1,2,2
ngee tropics,1,1,1
miller shupe,1,1,1
Co2,1,2,1
kreutz,1,1,1
shupe radar,1,1,1
Sowers,1,1,1
beaufort shelf,1,1,1
Gakona 4,1,2,1
Quere,1,1,1
harris,1,2,2
"Portland, Or",1,1,1
runoff data,1,1,1
mar v3.5,1,1,1
blasing,1,1,1
aon,1,1,1
carey friedman,1,1,1
B53,1,1,1
malina,1,1,1
military,1,1,1
anna liljedahl,1,1,1
Fossil-Fuel CO2 Emissions from Germany,1,1,1
1980 to 1995,1,1,1
Riverine,1,1,1
Everglades,1,2,2
lake ice,1,2,1
araon,1,1,1
1994 to 2018,1,1,1
Michael Moody,1,1,1
SPAIN,1,1,1
urn:uuid:ec639771-a6a6-4754-b841-78ffe8cc866a,1,1,1
wells,1,1,1
bioassay,1,1,1
war,1,1,1
Jeremy May,1,1,1
july,1,1,1
csiro,1,1,1
"Barrow, Alaska",1,1,1
llijed,1,1,1
hewiit,1,1,1
gif,1,3,3
Chemistry,1,3,2
icesat,1,1,1
1979 to 2012,1,1,1
tanana,1,1,1
Monthly Fossil-Fuel,1,1,1
herrmann,1,2,2
1303965,1,1,1
urn:uuid:babb0174-c29e- 4010-85c0-9f07af2744e7,1,1,1
1023592,1,1,1
Ballantyne,1,1,1
DRUM,1,1,1
vegetation shift pearson,1,1,1
1971 to 2016,1,1,1
doi:10.3334/CDIAC/FFE.005,1,1,1
radionuclide,1,1,1
1974 to 2016,1,1,1
laura,1,1,1
AVHRR,1,1,1
Eurasian and Makarov basins,1,1,1
10.3334/CDIAC/VRC.004,1,1,1
EARTH SCIENCE > BIOSPHERE > VEGETATION > TREE RINGS,1,1,1
estimated net change,1,1,1
Jones,1,1,1
NEEM,1,1,1
Soil bulk density,1,1,1
1980 to 1981,1,1,1
monper,1,1,1
fluxes,1,1,1
Lilian Alessa,1,1,1
plfa,1,1,1
senescent,1,1,1
James Morison,1,1,1
USFWSF10AC00756,1,1,1
TINGJUN,1,1,1
kyoto,1,1,1
urn:uuid:912c95fa-ed5b-4ad2-a6a1-86d5d1016a56,1,1,1
"NCEP Reanalysis Precipitation, Aggregated by Administrative Regions",1,1,1
infauna,1,1,1
northeastern passage,1,1,1
ess-dive.1.,1,1,1
1996 to 2001,1,1,1
bottle files,1,1,1
FOCAL,1,1,1
alaska lake depth,1,1,1
quickscat,1,1,1
1800 to 1905,1,5,2
december,1,2,2
infrastructure,1,1,1
doi.org/10.18739/A2J954.,1,1,1
Siple Station,1,1,1
South Atlantic Ocean,1,1,1
1979 to 2010,1,3,2
soviet union,1,1,1
mean ice depth,1,1,1
doi:10.18739/A2X54S,1,1,1
wave height,1,1,1
2012-2016,1,1,1
greenland mar,1,1,1
2005 to 2005,1,1,1
anthropology,1,1,1
GISP,1,3,2
Zhangxian Ouyang,1,1,1
parazoo,1,1,1
Picea,1,1,1
antarctic carbon dioxide,1,1,1
LAT,1,1,1
CO2_,1,1,1
urn:uuid:93a4b0dc-3154-4e73-b192-b7bc1af75e49,1,1,1
1304202,1,1,1
Arctic temperature,1,1,1
solfonna,1,1,1
morison,1,1,1
berries,1,1,1
public domain,1,2,1
eddy methane,1,1,1
tek,1,1,1
EARTH SCIENCE > BIOLOGICAL CLASSIFICATION > ANIMALS/VERTEBRATES > MAMMALS > CARNIVORES > SEALS/SEA LIONS/WALRUSES,1,1,1
islam,1,1,1
cetacean,1,1,1
aldegonda,1,1,1
islands of four mountains,1,1,1
Ben Abbott,1,1,1
burton,1,2,2
518 Russian Meteorological Stations,1,1,1
EARTH SCIENCE > BIOSPHERE > VEGETATION > PLANT PHENOLOGY,1,1,1
area 1002,1,1,1
UCLA,1,1,1
1969 to 2017,1,1,1
Millimeter,1,1,1
ursus,1,1,1
Seasonal reflectance from SEASON,1,1,1
stafford davis,1,1,1
cryotic,1,1,1
1417640,1,1,1
Jakobson,1,1,1
socio-economic,1,1,1
Smith lake,1,1,1
"Olivier, S",1,1,1
1852 to 2014,1,1,1
Schild,1,2,1
arthropoda,1,2,1
"Historical Carbon Dioxide Record from the Vostok Ice Core (417,160 - 2,342 years BP)",1,1,1
aerosols,1,1,1
william simpson,1,1,1
polyakopv,1,1,1
jaz,1,1,1
wastewater emissions,1,1,1
volume 1,1,1,1
FOSSIL FUEL,1,1,1
urn:uuid:4123cd3a-bade-494d-86b5-aac4622cae1c,1,1,1
Learning about environmental research in the context,1,1,1
1955 to 2017,1,1,1
ogilvie,1,1,1
south pole,1,1,1
Law Dome,1,2,2
CO2 Exchange,1,1,1
bco,1,1,1
annual carbon dioxide emissions,1,1,1
oak ridge national lab,1,1,1
Kerby,1,1,1
Atmospheric H2,1,1,1
sulfate isotope,1,1,1
Gakona,1,1,1
"Nichols, Harvey; Stolze, Susann",1,1,1
holmes river,1,1,1
Sphagnum,1,1,1
klax,1,1,1
ARCTIC OCEAN > BEAUFORT SEA,1,1,1
10.18739/A2Z86W,1,1,1
nutrient,1,2,1
1810 to 2017,1,3,2
Ute Herzfeld,1,1,1
glacier national park,1,1,1
dss,1,1,1
1111882,1,2,1
rooting depth,1,1,1
doi 10.3334/CDIAC/00001_V2013,1,1,1
10.3334/CDIAC/FFE.MONTHLYISOMASS,1,1,1
doi:10.18739/A2K65D,1,1,1
ferretti,1,1,1
1998 to 2015,1,1,1
"740,000",1,1,1
180 to 2018,1,1,1
SFA,1,1,1
Yamal,1,1,1
skidmroe,1,1,1
doi:10.18739/A2WZ7J,1,1,1
arctic policy,1,1,1
to 1,1,2,1
doi:10.18739/A2D879,1,1,1
doi:10.18739/A2K86G,1,1,1
anatidae,1,1,1
thermal state of permafrost,1,1,1
sea ice model,1,2,1
transient tracers,1,1,1
Testing Genotype-Hormone Associations in Circumpolar Ancestral and Descendant Populations,1,1,1
Hollingsworth,1,1,1
urn:uuid:fd1b5784-b642-45d6-82ea-8b1f49e8592e,1,1,1
kumar,1,2,2
1979 to 1979,1,1,1
saldi arabia,1,1,1
chin,1,2,2
manaloa,1,2,2
1417745,1,2,1
Permafrost carbon affected by vegetation productivity changes and fire across arctic-boreal ecosystems,1,1,1
csxv,1,1,1
Cory,1,1,1
68.477413 -149.502416,1,1,1
ndp030,1,1,1
William Simpson,1,1,1
10.18739/A2X54S,1,1,1
tree ring,1,1,1
co2 emission russia,1,1,1
Beaufort Sea mooring I3,1,1,1
lakes,1,1,1
black cardon,1,1,1
doi:10.18739/A2KK3F,1,1,1
Carin J. Ashjia,1,1,1
new zealand,1,1,1
2058 to 2018,1,1,1
Arctic System Reanalysis,1,1,1
coccolithophor,1,1,1
native people,1,1,1
1925 to 2018,1,1,1
arctic drilling,1,1,1
1949 to 2010,1,1,1
1814 to 2016,1,1,1
summit station,1,1,1
Coast,1,1,1
microbial biomass,1,1,1
Summit Greenland,1,1,1
mycorrhizal,1,1,1
GHG emissions,1,1,1
groundwater temperature,1,1,1
INDICADORES,1,2,2
gas exchange siberian river,1,1,1
sebestyen,1,1,1
18-Mar,1,1,1
10.18739/A2HC5H,1,2,2
planning,1,1,1
Pickart,1,2,1
Woodgate,1,1,1
North Pole Environmental Observatory,1,1,1
csank,1,1,1
1022703,1,1,1
NAGAP_97V2_094,1,1,1
soil AND salt marsh AND carbon,1,1,1
Friedman,1,2,2
0.001,1,1,1
mackenzie,1,1,1
J. K. Angell,1,1,1
Arienzo,1,1,1
greentracs,1,5,5
jacobson,1,1,1
Leah McRaven,1,5,1
nolan post,1,1,1
Jespersen,1,1,1
doi:10.18739/A2BT1X,1,1,1
Pacific Arctic,1,1,1
couette,1,1,1
Kite Aerial Photography,1,3,2
arctic data center,1,1,1
2005 to 2009,1,2,2
chucki sea,1,1,1
1980 to 2018,1,1,1
2033 to 2018,1,1,1
doi:10.18739/A2B52R,1,1,1
2014 ice,1,2,1
1949 to 2012,1,1,1
15155,1,1,1
2003 to 2005,1,1,1
ammonium,1,1,1
volcanic,1,1,1
ice caps,1,1,1
Vegetation Sampling,1,1,1
10.3334/CDIAC/otg.ndp074,1,1,1
Delphinapterus leucas,1,1,1
12AC00513,1,1,1
1710,1,2,2
1800 to 2011,1,1,1
permeability,1,1,1
66b4ee57-d496-11de-892a-00c0f03d5b7c,1,1,1
AIS,1,1,1
center,1,1,1
Atmospheric Carbon Dioxide Record from Mauna Loa (1958-2008),1,2,1
Dominic,1,1,1
Bryum pseudotriquetrum,1,1,1
10.18739A256N,1,1,1
1860 to 2018,1,2,1
severnaya,1,1,1
autogen,1,3,2
herman,1,1,1
Tans,1,1,1
annual,1,1,1
1800 to 2000,1,1,1
Spall,1,2,2
climate data,1,1,1
central europe,1,2,2
alaska moose,1,1,1
saalfeld,1,1,1
1987 to 2016,1,1,1
krop,1,1,1
1504521,1,1,1
Eight Mile Lake Research Watershed,1,1,1
interannual,1,1,1
OTU,1,1,1
SAR,1,1,1
permafrost observatories,1,2,2
LDEO,1,1,1
2016 to 2012,1,1,1
NAGAP_77V6_015,1,1,1
yukon kuskokwim delta,1,1,1
anne treasure,1,1,1
zone,1,1,1
traffic,1,1,1
Soil,1,1,1
1924 to 2018,1,1,1
1700s,1,1,1
1995 to 2001,1,1,1
Physical Limnology,1,1,1
Andrew Parsekian,1,1,1
10.3334/CDIAC/ffe.007,1,1,1
insect,1,1,1
John P. Christensen,1,1,1
doi:10.5065/D64J0C8T,1,2,2
arctic ice,1,1,1
1903 to 2018,1,1,1
assay,1,1,1
merbold,1,1,1
Anomaly,1,1,1
noone greenland,1,1,1
2036 to 2018,1,1,1
1963 to 1983,1,1,1
IABP Twelve-hourly Pressure and Temp,1,1,1
10.3334/CDIAC/ATG.009,1,2,2
2011C,1,2,2
Density and permeability measurements with depth for the NEEM 2009S2 firn core,1,1,1
SIZONet Mooring,1,1,1
1998 to 2013,1,1,1
Density_Understory_Met_ACADIS,1,1,1
mining,1,1,1
attribute,1,1,1
1944 to 2017,1,2,1
logan,1,1,1
urn:uuid:91bc5a31-c54a-4fdf-9f53-1e370323d95a,1,1,1
#NAME?,1,3,2
2010G,1,4,4
richness,1,1,1
greenhouse gases,1,1,1
sediment grain size,1,2,2
Beth orrcutt,1,1,1
barnhardt,1,2,2
Jen,1,1,1
xanthe walker,1,1,1
Atmosphere,1,1,1
doi:10.18739/A2ZV6R,1,1,1
uuid:e38fd7f6-3c00-4e4a-87bf-da09d85c90b0,1,2,2
num header,1,1,1
TRUE,1,1,1
petm,1,1,1
goods,1,1,1
doi:10.18739/A28Q18,1,1,1
carbon dioxide flux + co2 flux,1,1,1
interactive,1,1,1
Blanchard,1,6,3
Submarine Sonar Ice Draft Profiles,1,1,1
arctic-data.14332.2,1,3,2
Franz Mueter,1,1,1
1998 to 2010,1,1,1
zuleta,1,1,1
gih,1,1,1
"Mooring and Drifting Buoy Data: Beaufort Gyre Freshwater Experiment, 2003",1,1,1
1992 to 2015,1,1,1
commane,1,1,1
10.18739/a2191z,1,3,1
2032 to 2018,1,1,1
Solomon island,1,1,1
water quality north slope,1,1,1
snow melt and climate,1,1,1
co2 ice core,1,1,1
chandler shelf,1,1,1
Julie McKnight,1,1,1
Nutrient,1,1,1
1923 to 2018,1,1,1
2010C,1,3,3
Creative Commons Attribution 4.0 International License,1,2,1
doi:10.18739/A20Q25,1,1,1
Alaska 2013,1,1,1
co2 emissions by country,1,1,1
2017 to 2010,1,1,1
CSIRO_H2,1,1,1
1917 to 2018,1,1,1
Annual Observations of the Biological and Physical Marine Environment,1,1,1
bulk density,1,1,1
Nations,1,1,1
German CO2 emissions,1,1,1
2055 to 2018,1,1,1
rubao,1,1,1
otu,1,1,1
I3,1,3,1
sequestration,1,1,1
falling global carbon,1,1,1
10.3334/CDIAC/otg.ndp067,1,1,1
Atmospheric H,1,1,1
3798600,1,1,1
doi:10.18739/A22G44,1,1,1
micrometeorology,1,2,1
lenght,1,1,1
seward,1,5,2
2029 to 2018,1,1,1
84858,1,1,1
1107774,1,1,1
glacier distribution,1,1,1
1958 to 2017,1,1,1
1981 to 2017,1,1,1
10.15486/ngt/1419953,1,2,2
Firth River Tree Ring Data,1,1,1
"Creative Commons Attribution 4.0 International License, public domain",1,1,1
10.3334/CDIAC/ATG.028,1,1,1
Asia,1,1,1
roman motyka,1,1,1
methane alaska,1,1,1
permafros,1,1,1
https://orcid.org/0000-0003-2905-0637,1,1,1
2000 to 2015,1,1,1
Downscaled climate data for Alaska,1,2,2
Davis strait,1,1,1
satellite,1,1,1
EARTH SCIENCE > ATMOSPHERE > PRECIPITATION > PRECIPITATION AMOUNT > 24 HOUR PRECIPITATION AMOUNT,1,1,1
1417395,1,1,1
A Coastal Hazards Data Base for the U.S. Gulf Coast (1993),1,2,2
animal abundance,1,1,1
fragmentation,1,1,1
ghana,1,1,1
.7z,1,1,1
geng,1,1,1
1800 to 2014,1,1,1
air and soil temperatures and soil moisture in the ITEX plots,1,1,1
buoy,1,2,2
CO2 emissions from fuel combustion,1,1,1
kofinas,1,1,1
1800 to 2007,1,2,1
cO2,1,2,1
Globally Averaged Atmospheric CFC-11 Concentrations,1,1,1
Marine Mammal Watch,1,1,1
Mayewski,1,1,1
Nevada Desert Face Facility (NDFF),1,1,1
environ,1,1,1
urn:uuid:bb14bf86-79eb-4a84-9734-4a1de99523d1,1,1,1
perchlorate,1,1,1
LiDAR,1,1,1
2024 to 2018,1,1,1
211M,1,1,1
catlin flash,1,1,1
2042 to 2018,1,1,1
south pole atmospheric co2,1,1,1
thailand,1,2,2
1912 to 2018,1,1,1
governance,1,1,1
Imnaviat MISP Spectral,1,1,1
biomass carbon,1,1,1
joy clien,1,1,1
cortez,1,2,1
10Be/9Be,1,1,1
snow on sea ice,1,1,1
industry,1,2,2
ground penetrating,1,2,2
IBERIAN PENINSULA,1,1,1
doi:10.3334/cdiac/ffe.007,1,1,1
Nassar,1,1,1
ice core chemistry,1,1,1
periglacial,1,1,1
net ecosystem exchange,1,1,1
micro moles,1,1,1
climatology,1,1,1
scarf,1,1,1
1851 to 2020,1,1,1
Politic,1,1,1
Nicholas McKay,1,2,2
Carbon dioxide,1,1,1
pollen,1,1,1
sar,1,1,1
When the Weather is,1,1,1
university of alaska,1,1,1
2008C,1,3,3
ECOLOGICAL DYNAMICS,1,1,1
sinclair,1,2,2
1949 to 2007,1,1,1
soil emission,1,1,1
Malone,1,1,1
Golden,1,1,1
!IsPublic:true,1,1,1
paden,1,1,1
1998 to 2012,1,1,1
Alaskan Historical Climatology,1,2,1
resources,1,1,1
ndp30,1,1,1
BIOMASS DENSITY,1,1,1
denali ice core,1,1,1
North Pole,1,1,1
1839 to 2017,1,1,1
2010B,1,4,4
ice age,1,1,1
Art,1,1,1
Long-Term,1,1,1
isPublic:true,1,1,1
bermudas carbon emissions,1,1,1
colombia,1,1,1
Mullen,1,1,1
Carolina Nobre,1,1,1
Testing,1,1,1
wet sedge,1,2,1
Treasure,1,1,1
hobo,1,1,1
"IIASA, BP (1965–2001)",1,1,1
fred,1,1,1
Zheng Liu,1,1,1
461f30e6-2e8a-413f-be3b-55d568d97b84,1,1,1
shallow,1,1,1
Scripps,1,1,1
photos,1,1,1
mixing ratio,1,1,1
volatile,1,1,1
US county,1,1,1
lefler,1,1,1
siberia boreal,1,1,1
Nephin,1,2,1
methane isotope,1,1,1
Radiocarbon measurments of dissolved and particulate organic carbon from surface waters near Thule AFB,1,1,1
steve,1,1,1
2003 to 2013,1,1,1
NOAA/CMDL Cooperative Air Sampling Network,1,1,1
NSF Arctic Data Center,1,1,1
CSIRO GASLAB Global Monitoring Network,1,1,1
brady,1,1,1
resource_map_urn:uuid:b93f5d62-612e-4b89-b2d3-67ffd37d657e,1,1,1
Saxifraga cespitosa,1,1,1
Campbell,1,1,1
VARGAS,1,1,1
doi:10.18739/A2GJ7P,1,1,1
Fossil fuel CO2,1,1,1
mycorrhizae,1,1,1
NWT,1,2,2
NU,1,1,1
1980 to 1984,1,1,1
C:N,1,1,1
EARTH SCIENCE > CRYOSPHERE > SEA ICE > SNOW DEPTH,1,1,1
ndp0001,1,2,1
Arctic-Gro,1,1,1
guido grosse,1,1,1
whole arctic,1,1,1
Jacobson,1,1,1
doi:10.18739,1,1,1
four mountains,1,1,1
cement emissions,1,1,1
Kang,1,1,1
10.18739/A2SK7T,1,1,1
Automated ice mass balance site,1,1,1
1998 to 2000,1,2,2
1949 to 2014,1,1,1
pdf,1,2,2
uuid:6ed8a311-6aaf-4944-90c7-104337ee77e3,1,2,2
acoustic tags,1,1,1
alkanes,1,1,1
"flux, carbon",1,1,1
2067 to 2018,1,1,1
finland,1,1,1
arctic-data.14332.1,1,2,2
doi:10.18739/A2D21RH94,1,1,1
point frame,1,1,1
modem,1,1,1
71.18N 71.35E,1,1,1
1417799,1,1,1
yuri shur,1,1,1
jennie mclaren,1,1,1
1854 to 2017,1,1,1
white sea,1,1,1
goeckede,1,2,2
security,1,1,1
shupe mmcr,1,1,1
Marine Activity,1,1,1
Perovich,1,1,1
2044 to 2018,1,1,1
2004,1,1,1
social science,1,1,1
2009A,1,2,2
australia,1,1,1
2004 to 2010,1,1,1
